indice,titulo,artista,ano,nivel_toxicidade,abuso_emocional,ciume_possessividade,dependencia,objetificacao,violencia_traicao,justificativa
5132,Alejandro,Lady Gaga,2010.0,0.2,False,True,False,False,False,"""Don't call my name, don't call my name"" - demonstra um leve controle e possesão."
5133,Ridin' Solo,Jason Derulo,2010.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5134,Just A Dream,Nelly,2010.0,0.2,False,True,False,False,False,"""I can still feel it in the air See her pretty face, run my fingers through her hair"" - demonstra um leve controle e possessividade."
5135,How Low,Ludacris,2010.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5136,Like A G6,Far East Movement feat. The Cataracs and Dev,2010.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5137,Carry Out,Timbaland feat. Justin Timberlake,2010.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5138,Haven't Met You Yet,Michael Buble,2010.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5139,Club Can't Handle Me,Flo Rida feat. David Guetta,2010.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5140,Down,Jay Sean feat. Lil Wayne,2010.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5141,Bulletproof,La Roux,2010.0,0.2,False,True,False,False,False,"""Don't put me down"" e ""I won't let you turn around and tell me now I’m much too proud"" mostram um leve controle, mas sem agressividade."
5142,Whatcha Say,Jason Derulo,2010.0,0.2,False,True,False,False,False,"""Give me another chance (another chance) To really be your man"" - expressa um leve controle, mas sem agressividade."
5143,Baby,Justin Bieber feat. Ludacris,2010.0,0.2,False,True,False,False,False,"""You know you love me, I know you care / Just shout whenever and I’ll be there"" — expressa um leve controle e possessividade."
5144,Whataya Want From Me,Adam Lambert,2010.0,0.2,False,True,False,False,False,"""There might've been a time when I would let you slip away"" — demonstra um leve controle, mas sem agressividade."
5145,Mine,Taylor Swift,2010.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5146,Only Girl (In The World),Rihanna,2010.0,0.8,True,False,False,True,False,"""I want you to love me like I'm a hot ride"" (objetificação); ""Be thinking of me Doing what you like"" e ""Want you to make me feel like I'm the only girl in the world Like I'm the only one that you'll ever love"" (redução à posse sexual)."
5147,Live Like We're Dying,Kris Allen,2010.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5148,Hard,Rihanna feat. Jeezy,2010.0,0.2,False,True,False,False,False,"""Me avisando quando sair, quero saber onde vai"" - demonstra um leve controle."
5149,Young Forever,Jay-Z and Mr. Hudson,2010.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5150,Blah Blah Blah,Ke$ha feat. 3OH!3,2010.0,0.8,True,False,False,True,False,"""Don't be a little bitch with your chit chat Just show me where your dick's at"" — expressa uma demanda agressiva e possui elementos de objetificação."
5151,Bottoms Up,Trey Songz feat. Nicki Minaj,2010.0,0.8,True,False,False,False,False,"""Callin' all the girls, do you hear me? All around the world, city to city"" (abuso emocional - possui características de gaslighting e chantagem); ""Keys to the Benz? Keys to the Benz Motherfuckin' right, V to the 10 If a bitch tryna get cute I’ma stomp her"" (objetificação - redução da mulher à posse)."
5152,Do You Remember,Jay Sean feat. Sean Paul and Lil Jon,2010.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5153,All The Right Moves,OneRepublic,2010.0,0.2,False,True,False,False,False,"""Do you think I'm special? Do you think I'm nice? Am I bright enough to shine in your spaces?"" - expressa um leve controle, mas sem agressividade."
5154,According To You,Orianthi,2010.0,0.8,True,False,False,False,False,"""According to you I'm stupid, I'm useless I can't do anything right"" (abuso emocional); ""I need to feel appreciated Loved, not hated, oh, no"" (indica uma dependência leve de aprovação)."
5155,My Chick Bad,Ludacris feat. Nicki Minaj,2010.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5156,You Belong With Me,Taylor Swift,2010.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5157,Meet Me Halfway,Black Eyed Peas,2010.0,0.2,False,True,False,False,False,"""I spend my time just thinking, thinking 'bout you Every single day"" - expressa um leve controle e possuição do outro."
5158,Take It Off,Ke$ha,2010.0,0.0,False,False,False,True,False,"""Everybody take it off"" - demonstra objetificação, pois a pessoa apenas se preocupa com o ato de desnudar e não há qualquer referência a um relacionamento amoroso ou empatia."
5159,Over,Drake,2010.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5160,Animal,Neon Trees,2010.0,0.8,True,False,True,False,False,"""You're killin' me now And I won't be denied by you"" (dependência emocional); ""Take a bite of my heart tonight"" e ""Say goodbye to my heart tonight"" (solicitação de possessão ou dependência)."
5161,Misery,Maroon 5,2010.0,0.8,True,False,False,False,False,"""I am in misery / There ain't nobody who can comfort me"" (expressa uma intensa sofrimento e necessidade de resposta); ""Why won't you answer me? The silence is slowly killing me, oh yeah"" — expressa um desejo obsessivo por respostas."
5162,Magic,B.o.B feat. Rivers Cuomo,2010.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5163,Paparazzi,Lady Gaga,2010.0,0.8,True,True,False,False,False,"""I'll follow you until you love me"" (controle e manipulação); ""Chase you down until you love me"" (posse)."
5164,Tie Me Down,New Boyz feat. Ray J,2010.0,0.2,False,True,False,False,False,"""She ain't gon' tie me down, while you on the road Buying all the shirts, all the hats, all the clothes What’chu want right now? Whattup right now?"" - demonstra um leve controle e possesão."
5165,Your Love,Nicki Minaj,2010.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5166,Party In The U.S.A.,Miley Cyrus,2010.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5167,Deuces,Chris Brown feat. Tyga and Kevin McCall,2010.0,0.8,True,False,False,False,False,"""All that bullshit's for the birds You ain't nothin' but a vulture-ure-ure-ure Always hoping for the worst Waiting for me to fuck up"" (abuso emocional); ""I hate liars, fuck love, I'm tired of tryin'"" (abuso emocional)."
5168,3,Britney Spears,2010.0,0.2,False,True,False,False,False,"""Are you in? Living in sin is the new thing"" - demonstra um leve controle, mas sem agressividade."
5169,Impossible,Shontelle,2010.0,0.8,True,False,False,False,False,"""And now, when all is done, there is nothing to say / And if you're done with embarrassing me / On your own, you can go ahead, tell them"" - indica uma ruptura de relacionamento com traição e falta de respeito pelo ex-parceiro. ""All we had is gone now / Tell them I was happy And my heart is broken All my scars are open Tell them what I hoped would be Impossible, impossible Impossible, impossible"" - indica uma ruptura dolorosa com a revelação de que o relacionamento foi infiel e fez com que a pessoa sofresse."
5170,Forever,"Drake feat. Kanye West, Lil Wayne and Eminem",2010.0,0.2,False,True,False,False,False,"""I'm shuttin' shit down in the mall And tellin' every girl she the one for me"" - demonstra um leve controle e possesão, mas sem agressividade."
5171,Two Is Better Than One,Boys Like Girls feat. Taylor Swift,2010.0,0.2,False,True,True,False,False,"""I can't live without you"" e ""you've already got me coming undone"" demonstram um leve controle, desejo possessivo e dependência."
5172,My First Kiss,3OH!3 feat. Ke$ha,2010.0,0.8,True,False,False,False,False,"""I got you on my lips"" (manipulação); ""If I had it my way, you know that I'd make her say Ooooooh...."" (pressão sexual)."
5173,Already Gone,Kelly Clarkson,2010.0,0.2,False,True,False,False,False,"""I didn't want us to burn out / I didn't come here to hurt you, now I can't stop"" — expressa um leve controle e uma necessidade de manter a relação."
5174,Rock That Body,Black Eyed Peas,2010.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5175,Secrets,OneRepublic,2010.0,0.2,False,True,False,False,False,"""I need another story Something to get off my chest My life gets kinda boring Need something that I can confess 'Til all my sleeves are stained red From all the truth that I've said"" - expressa um leve controle, mas sem agressividade."
5176,Naturally,Selena Gomez and The Scene,2010.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5177,Un-Thinkable (I'm Ready),Alicia Keyes,2010.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5178,All I Do Is Win,"DJ Khaled feat. T-Pain, Ludacris, Snoop Dogg and Rick Ross",2010.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5179,I Made It (Cash Money Heroes),"Kevin Rudolf feat. Birdman, Jay Sean, and Lil Wayne",2010.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5180,Stuck Like Glue,Sugarland,2010.0,0.2,False,True,False,False,False,"""There you go making me feel like a kid"" e ""I'm stuck on you Whutooo whutooo Stuck like glue You and me baby we're stuck like glue"" demonstram um leve controle, mas sem agressividade."
5181,Hey Daddy (Daddy's Home),Usher feat. Plies,2010.0,0.2,False,True,False,False,False,"""And I won't knock, won't ring no bells / You just float that bottom up in the air"" - demonstra um leve controle e possesão."
5182,There Goes My Baby,Usher,2010.0,0.2,False,True,False,False,False,"""I've been waiting all day to wrap my hands Around your waist and kiss your face"" — demonstra um leve controle, mas sem agressividade."
5183,Today Was A Fairytale,Taylor Swift,2010.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5184,Say Something,Timbaland feat. Drake,2010.0,0.2,False,True,False,False,False,"""I need a paramedic girl, I’m feeling paralyzed"" - expressa um leve controle e possuição de Timbaland sobre sua ex-namorada."
5185,Sweet Dreams,Beyonce,2010.0,0.2,False,True,False,False,False,"""I mention you when I say my prayers"" e ""Tattoo your name across my heart So it will remain not even death could make us part"" — demonstra um leve controle, mas sem agressividade."
5186,Use Somebody,Kings of Leon,2010.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5187,Undo It,Carrie Underwood,2010.0,0.8,True,False,False,False,False,"""You stole my happy, you made me cry"" (abuso emocional); ""I wanna uh-uh-uh-uh-uh-undo it You had my heart, now, I want it back"" (dependência emocional)."
5188,Eenie Meenie,Sean Kingston and Justin Bieber,2010.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5189,Right Above It,Lil Wayne feat. Drake,2010.0,0.2,False,True,False,False,False,"""Meet me on the fresh train, yes I'm in the building You just on the list of guest names"" - demonstra um leve controle e possibilidade de posse."
5190,The House That Built Me,Miranda Lambert,2010.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5191,If I Die Young,Band Perry,2010.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5192,The Only Exception,Paramore,2010.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5193,American Honey,Lady Antebellum,2010.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5194,King Of Anything,Sara Bareilles,2010.0,0.2,False,True,False,False,False,"""You've got opinions, man, we're all entitled to 'em But I never asked"" — demonstra um leve controle e possui uma expectativa de que o outro pessoa irá concordar com suas opiniões."
5195,Life After You,Daughtry,2010.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5196,Smile,Uncle Kraker,2010.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5197,Teach Me How To Dougie,Cali Swag District,2010.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5198,Try Sleeping With  A Broken Heart,Alicia Keyes,2010.0,0.2,False,True,False,False,False,"""Why don't you hold me Near me, I thought you told me You'd never leave me"" — demonstra um leve controle e possesão."
5199,"Lover, Lover",Jerrod Niemann,2010.0,0.8,True,False,False,False,False,"""You don't treat me no good no more"" (abuso emocional)."
5200,Rolling In The Deep,Adele,2011.0,0.8,True,False,False,False,False,"""Go ahead and sell me out, and then I'll lay your shit bare"" (abuso emocional); ""Make a home down there As mine sure won't be shared""."
5201,Party Rock Anthem,LMFAO feat. Lauren Bennett and GoonRock,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5202,Firework,Katy Perry,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5203,E.T.,Katy Perry feat. Kanye West,2011.0,0.2,False,True,False,False,False,"""Você é um bar onde eles dirigem espaçonaves em vez de carros"" e ""Copo uma roupa Prada espacial fora das estrelas"" mostram controle, mas sem agressividade."
5204,Give Me Everything,"Pitbull feat. Ne-Yo, Afrojack and Nayer",2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5205,Grenade,Bruno Mars,2011.0,0.8,True,False,False,False,False,"""Gave you all I had and you tossed it in the trash"" (abuso emocional); ""I'd catch a grenade for ya, Throw my hand on a blade for ya, I'd jump in front of a train for ya"" (dependência extremadamente leve)."
5206,F**K You (Forget You),Cee Lo Green,2011.0,0.0,False,False,False,False,False,
5207,Super Bass,Nicki Minaj,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5208,Moves Like Jagger,Maroon 5 feat. Christina Aguilera,2011.0,0.2,False,True,False,False,False,"""Baby, it's hard, when you feel like You're broken and scarred, nothing feels right But when you're with me I'll make you believe That I've got the key Oh, so get in the car, we can ride it Wherever you want, get inside it And you wanna steer, but I'm shifting gears I'll take it from here (Oh, yeah, yeah)"" - demonstra um leve controle e desejo de possuir a outra pessoa."
5209,Just Can't Get Enough,Black Eyed Peas,2011.0,0.2,False,True,True,False,False,"""I can't get enough, baby girl is like a drug"" — expressa dependência leve; ""You need someone strong, to stand next to Someone to set you free not suppress you I’m the correct dude, should I say man I do things, that these other boys don’t understand"" — demonstra um leve controle e manipulação."
5210,On The Floor,Jennifer Lopez feat. Pitbull,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5211,S&M;,Rihanna,2011.0,0.8,True,False,False,True,False,"""Sticks and stones may break my bones But chains and whips excite me"" (objetificação e glorificação de violência); ""Sex in the air I don't care, I love the smell of it"" (redução a objeto sexual)."
5212,Pumped Up Kicks,Foster The People,2011.0,0.0,False,False,False,False,True,"""Ele vem por você"" e ""Daddy works a long day, he be coming home late, and he's bringing me a surprise"" - demonstra uma ameaça de violência."
5213,Last Friday Night (T.G.I.F.),Katy Perry,2011.0,0.2,False,True,False,False,False,"""I'm screwed, oh well"" — demonstra um leve controle (seu relacionamento com o passado e a publicação de fotos online), mas sem agressividade."
5214,Just The Way You Are,Bruno Mars,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5215,Tonight (I'm Lovin' You),Enrique Iglesias feat. Ludacris and DJ Frank E,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5216,Raise Your Glass,P!Nk,2011.0,0.2,False,True,False,False,False,"""Call me up if you're gangsta"" e ""Why so serious?"" — mostram um leve controle, mas sem agressividade."
5217,Born This Way,Lady Gaga,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5218,F**Kin' Perfect,P!Nk,2011.0,0.8,True,False,False,False,False,"""Eu te amo, mas não posso me deixar ir"" (abuso emocional) - a frase sugere que o indivíduo está usando seu amor como uma forma de controlar e manter a outra pessoa."
5219,What's My Name?,Rihanna feat. Drake,2011.0,0.2,False,True,False,False,False,"""You got that somethin' That keeps me so off balance"" - demonstra um leve controle, mas sem agressividade."
5220,Look At Me Now,Chris Brown feat. Lil Wayne and Busta Rhymes,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5221,Down On Me,Jeremih feat. 50 Cent,2011.0,0.2,False,True,False,False,False,"""Ms. Vicky, heard you got that sticky / Let's go and take nine shots we'll just call it 50"" - demonstra um leve controle e possesão, mas sem agressividade ou ameaças."
5222,How To Love,Lil Wayne,2011.0,0.2,False,True,False,False,False,"""You never credit yourself, so when you got older It seems like you came back ten times over Now you’re sitting here in this damn corner Looking through all your thoughts and looking over your shoulder"" — demonstra um leve controle e uma certa preocupação com a presença da pessoa na vida do outro."
5223,Someone Like You,Adele,2011.0,0.2,False,True,False,False,False,"""Ain't like you to hold back or hide from the light"" — demonstra um leve controle, mas sem agressividade; ""Don't forget me,"" I beg - expressa uma dependência emocional ligeira."
5224,Good Life,OneRepublic,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5225,The Lazy Song,Bruno Mars,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5226,Till The World Ends,Britney Spears,2011.0,0.2,False,True,False,False,False,"""You notice that I want it"" e ""Baby, let me blow your mind tonight"" - demonstra um leve controle e posse."
5227,The Show Goes On,Lupe Fiasco,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5228,The Edge Of Glory,Lady Gaga,2011.0,0.2,False,True,False,False,False,"""I need a man that thinks it right when it's so wrong"" - expressa um leve controle, mas sem agressividade."
5229,We R Who We R,Ke$Ha,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5230,Black And Yellow,Wiz Khalifa,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5231,Tonight Tonight,Hot Chelle Rae,2011.0,0.2,False,True,False,False,False,"""Me avisa quando sair, quero saber onde vai"" (controle leve)"
5232,Blow,Ke$Ha,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5233,Lighters,Bad Meets Evil feat. Bruno Mars,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5234,If I Die Young,Band Perry,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5235,Stereo Hearts,Gym Class Heroes feat. Adam Levine,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5236,The Time (Dirty Bit),Black Eyed Peas,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5237,Coming Home,Diddy - Dirty Money feat. Skylar Grey,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5238,Hey Baby (Drop It To The Floor),Pitbull feat. T-Pain,2011.0,0.2,False,True,False,False,False,"""You’re giving it your all when you’re dancing on me I wanna see if you can give me some more"" - demonstra um leve controle, mas sem agressividade."
5239,Only Girl (In The World),Rihanna,2011.0,0.8,True,False,False,True,False,"""I want you to love me like I'm a hot ride"" (objetificação); ""Be thinking of me Doing what you like"" e ""Want you to make me feel like I'm the only girl in the world Like I'm the only one that you'll ever love"" (redução à posse sexual)."
5240,6 Foot 7 Foot,Lil Wayne feat. Cory Gunz,2011.0,0.2,False,True,False,False,False,"""Excuse my charisma, vodka with a spritzer / Swagger down pat; call my shit Patricia Young Money militia and I am the commissioner"" - demonstra um leve controle e possuição."
5241,Just A Kiss,Lady Antebellum,2011.0,0.2,False,True,False,False,False,"""Me avisa quando sair, quero saber onde vai"" — demonstra um leve controle, mas sem agressividade."
5242,Dirt Road Anthem,Jason Aldean,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5243,Dynamite,Taio Cruz,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5244,No Hands,Waka Flocka Flame feat. Roscoe Dash and Wale,2011.0,0.0,False,False,False,True,False,"""I'ma sip Moscato and you gon' lose them pants Then I'ma throw this money while you do it with no hands (le'go)"" - demonstra a redução da pessoa à objeto sexual."
5245,I Wanna Go,Britney Spears,2011.0,0.8,True,False,True,False,False,"""I wanna go all the way Taking out my freak tonight I wanna show all the dirt I got running through my mind"" - expressa uma necessidade excessiva e indiscriminada de libertação sexual, que pode ser interpretado como dependência."
5246,I'm On One,"DJ Khaled feat. Drake, Rick Ross and Lil Wayne",2011.0,0.2,False,True,False,False,False,"""And what's up with these new niggas? And why they think it all comes so easy?"" - expressa um leve controle, mas sem agressividade."
5247,You Make Me Feel...,Cobra Starship feat. Sabi,2011.0,0.2,False,True,False,False,False,"""Get a little closer to me girl And you'll understand Cause if you want a guy that knows what you need Well, then I'm your man"" - demonstra um leve controle e possesão."
5248,Yeah 3x,Chris Brown,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5249,Moment 4 Life,Nicki Minaj feat. Drake,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5250,I Need A Doctor,Dr. Dre feat. Eminem and Skylar Grey,2011.0,0.8,True,False,False,False,False,"""Sənin çırpındığını gördükcə üzülürəm; mənə yeni fikirlərlə gəlirsən 'Onlar sadəcə piyada' deyirsən, başa düşmürəm"" (abuso emocional); ""Ciddən bir ömür öncəymiş kimi hiss edirəm Yenə də xatırlayıram sanki dünən baş verib Sarı paltarınla gəldin, içəridəki hər kəs lağa qoydu"" (dependência leve)."
5251,Just A Dream,Nelly,2011.0,0.2,False,True,False,False,False,"""I can still feel it in the air See her pretty face, run my fingers through her hair"" - demonstra um leve controle e possessividade."
5252,Motivation,Kelly Rowland feat. Lil Wayne,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5253,Stereo Love,Edward Maya and Vika Jigulina,2011.0,0.2,False,True,False,False,False,"""Don't let go, don't let go to my love"" - demonstra um leve controle e possesão."
5254,Jar Of Hearts,Christina Perri,2011.0,0.8,True,False,False,False,False,"""I know I can't take one more step towards you ‘Cause all that's waiting is regret"" (expressa uma decisão de se afastar devido a um relacionamento problemático); ""You lost the love I loved the most"" (indica que o amor foi perdido)."
5255,Roll Up,Wiz Khalifa,2011.0,0.8,True,False,True,False,False,"""You know one thing straight, I’ll be there girl whenever you call me"" - expressa uma dependência excessiva; ""I try to stay out your business But on the real, you’re so obvious And if you keep fitting me in your plans and fucking up, your man's gonna catch onto us"" - demonstra um abuso emocional."
5256,Sexy And I Know It,LMFAO,2011.0,0.0,False,False,False,True,False,"""I'm sexy and I know it"" - expressa a consciência do próprio valor sexual, mas não há elementos tóxicos."
5257,Rocketeer,Far*East Movement feat. Ryan Tedder,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5258,All Of The Lights,Kanye West,2011.0,0.8,True,False,False,False,False,"""Slapped my girl, she called the feds"" (abuso emocional)."
5259,Hold It Against Me,Britney Spears,2011.0,0.2,False,True,False,False,False,"""You know I’m just your type"" (controle leve); ""I want it now"" (pressão)."
5260,More,Usher,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5261,What The Hell,Avril Lavigne,2011.0,0.8,True,False,False,False,False,"""You say that I'm messing with your head"" (abuso emocional); ""I like messing in your bed"" (manipulação)."
5262,Written In The Stars,Tinie Tempah feat. Eric Turner,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5263,Bottoms Up,Trey Songz feat. Nicki Minaj,2011.0,0.8,True,False,False,False,False,"""Callin' all the girls, do you hear me? All around the world, city to city"" (abuso emocional - possui características de gaslighting e chantagem); ""Keys to the Benz? Keys to the Benz Motherfuckin' right, V to the 10 If a bitch tryna get cute I’ma stomp her"" (objetificação - redução da mulher à posse)."
5264,DJ Got Us Fallin' In Love,Usher feat. Pitbull,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5265,For The First Time,Script,2011.0,0.2,False,True,False,False,False,"""She needs me now but I can't seem to find the time"" (controle leve, mas sem agressividade); ""We don't know how How we got into this mess""."
5266,Honey Bee,Blake Shelton,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5267,Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,2011.0,0.0,False,False,False,False,False,
5268,We Found Love,Rihanna feat. Calvin Harris,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5269,Pretty Girl Rock,Keri Hilson,2011.0,0.2,False,True,False,False,False,"""Boys wanna marry, looking at my derrière"" — demonstra um leve controle e possibilidade de posse."
5270,You And I,Lady Gaga,2011.0,0.2,False,True,False,False,False,"""He said, 'Sit back down where you belong In the corner of my bar with your high heels on Sit back down on the couch where we Made love the first time and you said to me,' There’s..."" — demonstra um leve controle e possesão."
5271,Like A G6,Far*East Movement feat. Cataracs and Dev,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5272,Without You,David Guetta feat. Usher,2011.0,0.2,False,True,True,False,False,"""Can't erase, so I'll take blame"" — expressa uma leve culpabilização; ""All I need is you and I"" — demonstra dependência emocional."
5273,Back To December,Taylor Swift,2011.0,0.2,False,True,False,False,False,"""Because the last time you saw me Is still burned in the back of your mind You gave me roses, and I left them there to die"" — demonstra um leve controle e possuição; ""I miss your tan skin, your sweet smile So good to me, so right And how you held me in your arms that September night The first time you ever saw me cry"" — expressa dependência emocional."
5274,Teenage Dream,Katy Perry,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5275,Crazy Girl,Eli Young Band,2011.0,0.8,True,False,False,False,False,"""Baby why you wanna cry? You really oughta know that I Just have to walk away sometimes We’re gonna do what lovers do We’re gonna have a fight or two But I ain’t ever changin’ my mind"" (abuso emocional, expressando que o par romântico terá conflitos e ele não mudará de ideia)."
5276,Cheers (Drink To That),Rihanna,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5277,Who Says,Selena Gomez and The Scene,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5278,Barefoot Blue Jean Night,Jake Owen,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5279,Knee Deep,Zac Brown Band feat. Jimmy Buffett,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5280,Country Girl (Shake It For Me),Luke Bryan,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5281,Remind Me,Brad Paisley With Carrie Underwood,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5282,In The Dark,Dev,2011.0,0.2,False,True,False,False,False,"""Can you work on me? Open my body up and do some surgery Now that you got me, boy You know you better spice it, flavor it Get, g-get it right, savor it Wanna see who you are"" — demonstra um leve controle e possui uma intenção de exploração sexual."
5283,Backseat,New Boyz feat. The Cataracs and Dev,2011.0,0.2,False,True,False,False,False,"""Valet got my car out front, tell me do you wanna kick it In the backseat (I wanna get beside ya) In the backseat (So I can be your backseat driver)"" - demonstra um leve controle e possuição."
5284,Headlines,Drake,2011.0,0.2,False,True,False,False,False,"""You gon' make someone around me catch a body like that"" - demonstra um leve controle, mas sem agressividade."
5285,Best Thing I Never Had,Beyonce,2011.0,0.2,False,True,False,False,False,"""I'm so over you, baby, good looking out"" — expressa um leve controle e posse."
5286,Don't Wanna Go Home,Jason Derulo,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5287,Where Them Girls At,David Guetta feat. Flo Rida and Nicki Minaj,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5288,She Ain't You,Chris Brown,2011.0,0.8,True,False,True,False,False,"""You make it hard for me to see somebody else"" (dependência); ""I never wanted us to break up No, not this way, but you don't understand it, girl"" (dependência e abuso emocional)."
5289,Take A Back Road,Rodney Atkins,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5290,Please Don't Go,Mike Posner,2011.0,0.2,False,True,False,False,False,"""Baby, please don't go If I wake up tomorrow, will you still be here?"" - expressa uma preocupação em se encontrar com a pessoa no dia seguinte, o que pode ser interpretado como um leve controle."
5291,Sure Thing,Miguel,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5292,Price Tag,Jessie J feat. B.O.B,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5293,God Gave Me You,Blake Shelton,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5294,She Will,Lil Wayne feat. Drake,2011.0,0.2,False,True,False,False,False,"""Haters can't see me"" e ""I like my girl thick, not just kinda fine Eat her 'til she cry—call that ""wine 'n' dine"""" demonstra um leve controle e possesão."
5295,Are You Gonna Kiss Me Or Not,Thompson Square,2011.0,0.0,False,False,False,False,False,nenhum elemento tóxico identificado
5296,Animal,Neon Trees,2011.0,0.8,True,False,True,False,False,"""You're killin' me now And I won't be denied by you"" (dependência emocional); ""Take a bite of my heart tonight"" e ""Say goodbye to my heart tonight"" (solicitação de possessão ou dependência)."
5297,You And Tequila,Kenny Chesney feat. Grace Potter,2011.0,0.2,False,True,False,False,False,"""Baby, here I am again"" e ""Thirty days and thirty nights Been putting up a real good fight There were times I thought you'd win It's so easy to forget The bitter taste the morning left Swore I wouldn't go back there again"" demonstram um leve controle e uma dependência emocional, mas sem agressividade."
5298,Colder Weather,Zac Brown Band,2011.0,0.2,False,True,False,False,False,"""Can I call you then?"" — demonstra um leve controle, mas sem agressividade."
